meso_cluster_id	source_seq	source_id	n_works
585	2	134390580	2200
585	3	183492911	2173
585	4	186881120	1690
585	5	130108588	1261
585	6	4306400194	877
585	7	201441698	796
585	8	128936867	773
585	9	105243760	549
585	10	180314335	534
586	1	4306463937	1991
586	2	4306463855	1722
586	3	4306462995	735
586	4	4210172589	521
586	5	4306463716	435
586	6	4306464262	424
586	7	4306463708	403
586	8	54700294	361
586	9	2764375719	348
586	10	190552063	311
587	1	4306525036	1930
587	2	71285955	537
587	3	88153332	467
587	4	4306463230	456
587	5	4306463937	446
587	6	23975315	431
587	7	110785341	403
587	8	202381698	349
587	9	38078933	265
587	10	124948411	253
588	1	4306400194	5292
588	2	4210172589	1961
588	3	106296714	1184
588	4	4306463937	1176
588	5	4306463855	597
588	6	4210190517	441
588	7	4306463708	422
588	8	2764900261	316
588	9	2736409588	311
588	10	4210191458	277
589	1	4306463855	1414
589	2	4210172589	1264
589	3	4306463937	1259
589	4	4210168073	750
589	5	41746314	718
589	6	2764375719	697
589	7	4306462995	664
589	8	141724154	618
589	9	4306463708	514
589	10	33269604	424
590	1	4306463855	1962
590	2	4306463937	957
590	3	4306463475	835
590	4	4210172589	768
590	5	4306462995	548
590	6	4306462964	509
590	7	2764375719	454
590	8	4306401271	432
590	9	4306463716	427
590	10	4306463708	338
591	1	15336283	1949
591	2	18992820	1803
591	3	62072220	1760
591	4	70509887	1559
591	5	4210211635	1045
591	6	4306463230	890
591	7	4306525036	796
591	8	4306463937	667
591	9	23089685	624
591	10	4306402567	583
592	1	86674104	2070
592	2	4306525036	1584
592	3	4306463937	989
592	4	14436165	604
592	5	104135014	565
592	6	3376858	491
592	7	34122167	475
592	8	2764478219	394
592	9	124584150	358
592	10	63785217	331
593	1	4210172589	1870
593	2	4306463937	1130
593	3	4306401271	1093
593	4	4306463855	927
593	5	194185345	833
593	6	2765074323	816
593	7	167829764	729
593	8	126893828	696
593	9	4306463708	427
593	10	4306463716	300
594	1	106296714	3330
594	2	4306463937	979
594	3	4306463409	414
594	4	4306400194	412
594	5	2764900261	320
594	6	4210185096	268
594	7	2764905038	235
594	8	2764825856	197
594	9	128754310	179
594	10	4306402512	166
595	1	71324801	1051
595	2	195255895	906
595	3	95823145	873
595	4	115310785	610
595	5	4306463937	535
595	6	177859656	527
595	7	171918450	506
595	8	4306401280	429
595	9	79820318	404
595	10	9838493	380
596	1	147774598	3565
596	2	144578311	1108
596	3	4306525036	1060
596	4	202381698	514
596	5	4306463937	398
596	6	4210207896	374
596	7	4306463230	368
596	8	76900504	363
596	9	93356601	363
596	10	106546978	337
597	1	4306525036	2250
597	2	2672396	704
597	3	4306463937	571
597	4	4306463230	558
597	5	985209115	457
597	6	2913251149	421
597	7	190615092	417
597	8	4210201749	409
597	9	36642063	381
597	10	86387881	381
598	1	106296714	637
598	2	4306463937	612
598	3	4306400194	579
598	4	168680287	431
598	5	4306418373	270
598	6	154637859	254
598	7	120629676	251
598	8	20109229	250
598	9	116977442	250
598	10	93916849	229
599	1	150548798	758
599	2	111181672	552
599	3	69753523	538
599	4	122730748	488
599	5	52566953	401
599	6	4306463937	394
599	7	181611401	357
599	8	4306463230	356
599	9	94313546	341
599	10	53450646	338
600	1	4306463937	1449
600	2	4306463855	1326
600	3	4306463716	933
600	4	4306462995	812
600	5	122812943	729
600	6	2764375719	694
600	7	76475234	640
600	8	2764602404	495
600	9	126329860	443
600	10	2765043568	433
601	1	11296630	2946
601	2	132957497	938
601	3	101949793	508
601	4	207226196	505
601	5	4306463937	491
601	6	2485537415	340
601	7	76910236	313
601	8	4306400194	297
601	9	2736865057	273
601	10	183492911	246
602	1	183492911	1476
602	2	100373537	1245
602	3	4306463937	903
602	4	105243760	787
602	5	178776955	753
602	6	182865820	698
602	7	77654513	672
602	8	162708223	548
602	9	70769875	460
602	10	4306418073	419
603	1	106296714	984
603	2	168680287	912
603	3	154637859	795
603	4	4306400194	665
603	5	4306418373	559
603	6	4306463937	452
603	7	120629676	428
603	8	11296630	280
603	9	20109229	279
603	10	149016011	248
604	1	4306400194	2153
604	2	4210172589	959
604	3	106296714	794
604	4	4306463937	674
604	5	4306463855	652
604	6	4210169156	275
604	7	2764900261	264
604	8	4306463708	255
604	9	4387284482	254
604	10	202381698	212
605	1	4306401280	1041
605	2	2739064124	554
605	3	4210186100	455
605	4	4306525709	431
605	5	4317411217	380
605	6	4210222962	371
605	7	4306401271	301
605	8	121069939	230
605	9	2738773805	225
605	10	4210206113	217
606	1	4306525036	1091
606	2	2595292759	862
606	3	38008053	788
606	4	4306402567	772
606	5	4306402450	518
606	6	140251998	472
606	7	96615428	411
606	8	202381698	398
606	9	10623703	367
606	10	125754415	363
607	1	106296714	1156
607	2	75150585	607
607	3	167084610	472
607	4	196980128	415
607	5	4306400194	381
607	6	4306463937	379
607	7	4306463091	367
607	8	38373095	328
607	9	4306463708	328
607	10	4306463855	308
608	1	4210172589	4963
608	2	4306401271	2239
608	3	202178085	858
608	4	129086836	565
608	5	136999626	535
608	6	4306463937	528
608	7	194468602	460
608	8	57862637	451
608	9	52721111	418
608	10	50366009	321
609	1	4306463855	1363
609	2	4306463122	1320
609	3	2764375719	1095
609	4	4306463937	1015
609	5	4306462995	818
609	6	4306463717	565
609	7	94327247	544
609	8	4306463716	542
609	9	4306463708	488
609	10	4210172589	449
610	1	4306463937	1568
610	2	4306463855	1233
610	3	4306463716	1073
610	4	4306463091	600
610	5	2764375719	591
610	6	4306462995	554
610	7	144836642	524
610	8	4306463491	395
610	9	4306463717	384
610	10	4306462964	361
611	1	171471881	5185
611	2	199213172	1386
611	3	177710124	1385
611	4	48852984	705
611	5	17264655	474
611	6	24891482	466
611	7	4306400562	461
611	8	4210193854	424
611	9	4210197899	419
611	10	85157363	362
612	1	4306525036	1398
612	2	4306463937	881
612	3	57033397	498
612	4	70185877	478
612	5	109512841	419
612	6	119407788	417
612	7	17537316	411
612	8	4306463230	337
612	9	15137598	313
612	10	59378366	309
613	1	4306401280	764
613	2	4210182600	403
613	3	4317411217	270
613	4	4306463855	193
613	5	4387283194	183
613	6	4210174514	179
613	7	4210172589	159
613	8	4306463937	154
613	9	98708256	153
613	10	4306401271	152
614	1	4306525036	2261
614	2	199507061	1170
614	3	4306463937	923
614	4	14436165	844
614	5	4306463230	514
614	6	50016660	393
614	7	76304953	381
614	8	79587146	331
614	9	19572933	321
614	10	86692366	321
615	1	4306525036	2089
615	2	4306463937	1026
615	3	30525748	918
615	4	15137598	622
615	5	196979320	597
615	6	4306463230	559
615	7	39924113	413
615	8	141953298	290
615	9	14436165	281
615	10	12548615	269
616	1	47477353	1747
616	2	4306463937	1259
616	3	9692511	614
616	4	4306525036	550
616	5	4306463855	498
616	6	98882656	287
616	7	2764949934	282
616	8	4306463230	267
616	9	15239247	242
616	10	151331055	236
617	1	4306525036	1713
617	2	15137598	1444
617	3	14436165	967
617	4	4306463937	459
617	5	117498271	388
617	6	41354064	375
617	7	41454044	342
617	8	4306463230	313
617	9	4306402450	306
617	10	168522863	296
618	1	4306400194	1202
618	2	4210172589	1014
618	3	4306463937	989
618	4	106296714	983
618	5	4306463409	480
618	6	4306401271	261
618	7	4387284122	228
618	8	4210185096	211
618	9	4306402512	181
618	10	4306463855	179
619	1	4306463937	1139
619	2	4306463855	1117
619	3	4210172589	561
619	4	4306462995	514
619	5	2739045422	499
619	6	84445930	479
619	7	2764375719	434
619	8	4306463716	387
619	9	105288734	367
619	10	4306463122	314
620	1	45445671	1463
620	2	4306525036	1281
620	3	127900037	1055
620	4	4306463937	750
620	5	4210172589	620
620	6	122347013	515
620	7	206719219	479
620	8	4306462995	427
620	9	22881060	411
620	10	4306463855	330
621	1	4306463855	1168
621	2	4306463937	1105
621	3	184846731	546
621	4	174538591	464
621	5	4210198367	388
621	6	4306463716	363
621	7	4210172589	342
621	8	2764537278	269
621	9	13129305	249
621	10	4306401280	224
622	1	4306400194	7172
622	2	20133105	2671
622	3	177675236	1376
622	4	106296714	1198
622	5	172477885	822
622	6	188076996	725
622	7	172351290	671
622	8	4306463937	655
622	9	92430692	605
622	10	4210226894	599
623	1	4306400194	1807
623	2	2485537415	764
623	3	10936095	653
623	4	101949793	506
623	5	2480266640	491
623	6	4306463937	434
623	7	63459445	368
623	8	4210193350	319
623	9	4210179954	299
623	10	2500830676	296
624	1	4306401280	877
624	2	4210172589	639
624	3	140252737	392
624	4	167080051	338
624	5	35203962	305
624	6	134368790	260
624	7	170222435	255
624	8	4306401271	240
624	9	4210175593	212
624	10	2737331829	204
625	1	157718187	862
625	2	10562539	787
625	3	4306401280	699
625	4	75515220	507
625	5	4210196743	461
625	6	130555258	440
625	7	174013774	436
625	8	2739064124	423
625	9	2764363336	399
625	10	189852317	324
626	1	8999885	2186
626	2	42270594	1875
626	3	40391745	1418
626	4	144860794	802
626	5	4306525036	791
626	6	4306463937	710
626	7	185234292	550
626	8	127437062	499
626	9	10751480	438
626	10	64825020	429
627	1	4306525036	1736
627	2	4306463230	388
627	3	143352558	379
627	4	4306463937	337
627	5	14436165	290
627	6	30970080	283
627	7	140251998	275
627	8	41354064	249
627	9	49907878	203
627	10	2764501393	197
628	1	4306525036	1187
628	2	4306463937	697
628	3	96615428	482
628	4	202381698	457
628	5	4306463230	455
628	6	189281586	444
628	7	54542293	383
628	8	2756215436	326
628	9	4306402450	324
628	10	4210172589	317
629	1	4210187594	1713
629	2	815301	1625
629	3	198098182	940
629	4	79495670	925
629	5	2497375143	622
629	6	68497187	514
629	7	109751390	497
629	8	105637730	432
629	9	4210189655	427
629	10	4306463937	400
630	1	4306400194	1864
630	2	4306463937	796
630	3	202403813	753
630	4	189810516	599
630	5	4306463075	597
630	6	48050435	551
630	7	40006715	511
630	8	1507157	417
630	9	42286584	415
630	10	145196850	320
631	1	4306463937	2104
631	2	41354064	1666
631	3	45954700	807
631	4	4210168331	635
631	5	4306525036	569
631	6	4306463075	309
631	7	165809374	290
631	8	133942674	284
631	9	4306463230	247
631	10	70121411	226
632	1	4306463855	1336
632	2	4306463937	1256
632	3	4210172589	604
632	4	13629841	528
632	5	4306401271	519
632	6	132706615	431
632	7	98355519	398
632	8	4306463716	392
632	9	4306463223	359
632	10	164593530	296
633	1	4210172589	1220
633	2	4306463937	735
633	3	4317411217	634
633	4	4210209736	599
633	5	4306463855	452
633	6	141552693	446
633	7	4306401271	409
633	8	4306401280	377
633	9	129963087	327
633	10	157427695	252
634	1	106296714	2275
634	2	38993383	503
634	3	4306463937	444
634	4	180263418	304
634	5	2764905038	226
634	6	4210179954	225
634	7	4306400194	223
634	8	30338973	222
634	9	2764900261	163
634	10	101949793	157
635	1	144352947	2501
635	2	144802591	1837
635	3	180849759	1755
635	4	4306463230	1648
635	5	191178954	701
635	6	4210168508	624
635	7	161638509	616
635	8	4306525036	614
635	9	196975874	597
635	10	76811283	571
636	1	7291761	1709
636	2	183492911	1395
636	3	101466443	706
636	4	147767848	616
636	5	4210187594	616
636	6	2764696622	537
636	7	127523745	505
636	8	46058507	497
636	9	109302362	491
636	10	177975795	477
637	1	42433034	1818
637	2	4306525036	971
637	3	186577254	709
637	4	4306463937	616
637	5	71291065	451
637	6	4306463230	446
637	7	2764617610	337
637	8	79704628	333
637	9	202381698	324
637	10	4210211695	321
638	1	48860480	4960
638	2	67716761	3056
638	3	95739953	845
638	4	41354064	664
638	5	4306463937	576
638	6	177147899	503
638	7	6791298	307
638	8	181332294	279
638	9	2764437742	241
638	10	2481244646	238
639	1	106296714	1792
639	2	84775595	1747
639	3	4306400194	1199
639	4	4306463937	895
639	5	67831204	591
639	6	55152591	392
639	7	105380075	366
639	8	183492911	275
639	9	4306402512	230
639	10	2764900261	208
640	1	4210172589	1241
640	2	4306463937	1237
640	3	168572994	975
640	4	80347152	828
640	5	4306401271	715
640	6	4306463855	659
640	7	70709366	510
640	8	4306463223	276
640	9	4306463716	266
640	10	60559904	216
641	1	19710621	3905
641	2	4306463937	1694
641	3	84231135	1594
641	4	4306525036	1338
641	5	196442619	996
641	6	14436165	589
641	7	4306463230	360
641	8	45720283	316
641	9	2755888424	264
641	10	58727509	233
642	1	4363604106	7307
642	2	19016632	977
642	3	4210174741	621
642	4	105811054	479
642	5	4306463230	389
642	6	67425620	275
642	7	125705681	270
642	8	17843412	242
642	9	128754310	241
642	10	35794861	228
643	1	4306463937	446
643	2	202618210	417
643	3	4385749591	380
643	4	106296714	357
643	5	4306463855	355
643	6	10223069	344
643	7	76161538	315
643	8	181586246	310
643	9	4306463091	289
643	10	4306401280	227
644	1	2764789360	2579
644	2	202680183	2099
644	3	150671403	1599
644	4	166351637	791
644	5	4306463230	730
644	6	58516903	661
644	7	147177414	624
644	8	4306463937	598
644	9	33892871	560
644	10	94212472	494
645	1	114265159	1393
645	2	168814323	1294
645	3	62820861	971
645	4	2486410643	578
645	5	4210203173	557
645	6	132244886	496
645	7	4210186125	472
645	8	200472310	446
645	9	100787194	423
645	10	44318362	390
646	1	4306463937	1557
646	2	4306463855	771
646	3	4306462995	594
646	4	4210190285	587
646	5	2764375719	432
646	6	4306463716	391
646	7	4306463708	334
646	8	20022381	302
646	9	71495573	293
646	10	4306463091	290
647	1	159788776	2820
647	2	36642063	2460
647	3	100736837	1325
647	4	4306525036	1313
647	5	4306463937	862
647	6	2672396	602
647	7	203050583	581
647	8	38907727	443
647	9	65770309	362
647	10	4306463230	357
648	1	4306463855	1637
648	2	4306463937	1347
648	3	4306462995	496
648	4	4306463716	496
648	5	2764375719	412
648	6	4210172589	367
648	7	4306463717	358
648	8	4306463491	357
648	9	4306463122	330
648	10	4306463708	254
649	1	2913258372	951
649	2	2946866068	924
649	3	2911379390	486
649	4	2912701521	472
649	5	2915058201	467
649	6	4210229049	449
649	7	2764402380	431
649	8	2911300304	317
649	9	2764678622	293
649	10	129278335	269
650	1	4306525036	590
650	2	4306463937	520
650	3	4210172589	424
650	4	4306463855	337
650	5	119228529	328
650	6	4306401271	313
650	7	115427279	310
650	8	15239247	258
650	9	4306522055	253
650	10	190894130	247
651	1	19266977	1270
651	2	161551636	853
651	3	10134376	812
651	4	18051569	695
651	5	58516903	695
651	6	4306463937	646
651	7	4210195883	465
651	8	4306463230	398
651	9	111367495	324
651	10	4210172589	308
652	1	4306525036	1508
652	2	4306463937	872
652	3	4306463230	512
652	4	205775358	444
652	5	15137598	375
652	6	14436165	369
652	7	119714264	351
652	8	141953298	236
652	9	1118231	224
652	10	4306402450	205
653	1	4306525036	1150
653	2	186577254	1130
653	3	42433034	1095
653	4	4306463937	885
653	5	4306463230	440
653	6	4210211695	375
653	7	140251998	318
653	8	14436165	257
653	9	2764617610	248
653	10	4306463075	230
654	1	86852077	2331
654	2	101229256	2300
654	3	201530359	1320
654	4	145089992	943
654	5	203465130	816
654	6	13479253	637
654	7	87561820	547
654	8	4306463230	457
654	9	4306402450	448
654	10	4306463937	436
655	1	4306400194	2507
655	2	51920167	1289
655	3	151579836	834
655	4	87350844	764
655	5	14920484	730
655	6	2480022913	717
655	7	150892397	705
655	8	159544283	544
655	9	50372074	415
655	10	939935174	390
656	1	70817854	2367
656	2	105605216	1334
656	3	4306463230	1229
656	4	60519989	1070
656	5	5858206	797
656	6	78419349	686
656	7	67425620	592
656	8	29409266	586
656	9	137084839	572
656	10	36303399	395
657	1	4306525036	563
657	2	120382301	553
657	3	4210187475	440
657	4	47215897	438
657	5	202381698	414
657	6	10623703	380
657	7	196734849	360
657	8	184443419	291
657	9	98085912	247
657	10	2484704948	247
658	1	58516903	827
658	2	10134376	695
658	3	4306463937	637
658	4	4210238745	553
658	5	4306463230	429
658	6	110785341	322
658	7	2737939966	314
658	8	126804734	306
658	9	86852077	279
658	10	4210172589	257
659	1	4210172589	3235
659	2	4306463937	731
659	3	4306401271	565
659	4	13144211	321
659	5	106296714	256
659	6	4306463855	220
659	7	4306400194	189
659	8	4306401280	177
659	9	4306462995	167
659	10	4317411217	166
660	1	4210187594	791
660	2	235346	780
660	3	152111507	590
660	4	4306463937	583
660	5	4210209777	566
660	6	178238111	472
660	7	120683614	438
660	8	179157397	402
660	9	72372694	397
660	10	166774750	315
661	1	4210186093	1481
661	2	4210195883	789
661	3	4210189194	651
661	4	4210187594	473
661	5	143111890	460
661	6	2764696622	446
661	7	65230043	403
661	8	4317411217	400
661	9	4210202585	342
661	10	2764503789	337
662	1	4306463937	1169
662	2	9211381	908
662	3	4306463855	574
662	4	42886211	531
662	5	4306463230	511
662	6	85265705	494
662	7	4306462995	492
662	8	154849578	484
662	9	9692511	413
662	10	4210187594	233
663	1	41354064	1871
663	2	4306525036	1204
663	3	108911230	504
663	4	4306463937	500
663	5	133942674	415
663	6	166799026	403
663	7	29564236	381
663	8	205999849	363
663	9	201989124	324
663	10	39653451	317
664	1	159433931	489
